,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
455,P,MTK,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
456,P,MTK,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
457,P,MTK,G3,SRJN,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
458,P,MTK,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
459,P,MTK,G4,SMTA,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
460,P,MTK,G2,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_M
461,P,MTK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
462,L,MTK,G2,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
463,P,MTK,G3,SMTA,PS,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
464,P,MTK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
465,P,MTK,G3,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
466,P,MTK,G3,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
467,L,MTK,G2,SD,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
468,P,MTK,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
469,P,MTK,G3,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
470,P,MTK,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
471,L,MTK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
472,P,MTK,G2,LL,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
473,P,MTK,G5,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
474,L,MTK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
475,P,MTK,G1,SMP,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
476,P,MTK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
477,P,MTK,G3,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
478,P,MTK,G1,SMTA,PDG,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
479,L,MTK,G6,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
480,L,MTK,G3,SMP,BPN,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
481,P,MTK,G3,SD,PDG,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
482,P,MTK,G3,SMP,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
483,P,MTK,G3,SMTA,LL,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
484,L,MTK,G4,LL,PS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
485,P,MTK,G2,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
486,P,MTK,G2,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
487,P,MTK,G3,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
488,P,MTK,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
489,L,MTK,G4,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
490,P,MTK,G1,SD,PDG,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
491,P,MTK,G3,SMTA,PNS,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
492,L,MTK,G4,SRJN,PNS,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
493,L,MTK,G1,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
494,P,MTK,G7,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
495,P,MTK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
496,L,MTK,G4,SMTA,PS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
497,P,MTK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
498,P,MTK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_M
499,P,MTK,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
500,P,MTK,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
501,P,MTK,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
502,P,MTK,G6,SMTA,LL,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
503,P,MTK,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
504,P,MTK,G3,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
505,P,MTK,G3,SMP,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
506,P,MTK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
507,L,MTK,G3,SMP,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
508,P,MTK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
509,P,MTK,G3,SMTA,PDG,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
510,P,MTK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
511,P,MTK,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
512,P,MTK,G2,SD,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
513,P,MTK,G3,LL,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
514,P,MTK,G4,SRJN,PNS,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
515,P,MTK,G1,SMP,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
516,L,MTK,G3,SRJN,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
517,P,MTK,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
518,L,MTK,G3,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
519,P,MTK,G1,LL,LL,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
520,P,MTK,G3,SMTA,PNS,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
521,L,MTK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
522,P,MTK,G2,LL,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
523,P,MTK,G1,LL,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
524,L,MTK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
525,P,MTK,G4,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
526,P,MTK,G2,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
527,P,MTK,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
528,P,MTK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
529,P,MTK,G4,SRJN,GRD,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
530,L,MTK,G2,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
531,P,MTK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
532,P,MTK,G5,SRJN,PS,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
533,P,MTK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
534,P,MTK,G4,SMP,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
535,P,MTK,G3,LL,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
536,L,MTK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
537,P,MTK,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
538,P,MTK,G3,SRJN,PDG,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
539,P,MTK,G3,SMTA,LL,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
540,P,MTK,G2,SMTA,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
541,P,MTK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_KM
542,L,MTK,G3,LL,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
543,P,MTK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
544,L,MTK,G2,LL,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
545,L,MTK,G2,SMP,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
546,P,MTK,G4,LL,LL,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
547,P,MTK,G3,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
548,L,MTK,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
549,P,MTK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
550,P,MTK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
551,P,MTK,G6,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
552,P,MTK,G7,SRJN,GRD,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
553,P,MTK,G2,SMTA,PSN,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
554,P,MTK,G2,SMP,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
555,P,MTK,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
556,P,MTK,G2,LL,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
557,L,MTK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
558,P,MTK,G2,LL,PDG,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
559,P,MTK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
560,P,MTK,G2,SMTA,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
561,P,MTK,G2,SD,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
562,P,MTK,G2,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
563,P,MTK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
564,P,MTK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
565,P,MTK,G3,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
566,P,MTK,G2,SMP,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
567,P,MTK,G4,SMTA,PNS,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
568,P,MTK,G4,SRJN,PSN,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
569,P,MTK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
570,P,MTK,G2,SMTA,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
571,L,MTK,G4,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
572,L,MTK,G5,SRJN,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
573,L,MTK,G2,SD,PS,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_M
574,P,MTK,G4,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
575,P,MTK,G6,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
576,P,MTK,G5,SMTA,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
577,P,MTK,G3,SRJN,PDG,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
578,P,MTK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
579,P,MTK,G2,SMP,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
580,P,MTK,G2,LL,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
581,P,MTK,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
582,P,MTK,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
583,P,MTK,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
584,P,MTK,G7,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
585,P,MTK,G3,SMP,LL,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
586,P,MTK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
587,P,MTK,G2,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
588,P,MTK,G2,SMP,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
589,P,MTK,G3,SRJN,GRD,ABRI,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
590,P,MTK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
591,P,MTK,G3,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
592,P,MTK,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
593,P,MTK,G3,SMTA,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
594,P,MTK,G4,SRJN,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
595,L,MTK,G3,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
596,L,MTK,G1,SRJN,LL,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
597,P,MTK,G2,SMTA,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
598,P,MTK,G4,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
599,P,MTK,G6,SMP,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
600,P,MTK,G3,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
601,P,MTK,G4,SRJN,PNS,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
602,P,MTK,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
603,P,MTK,G2,SMTA,BPN,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
604,P,MTK,G4,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
605,L,MTK,G2,LL,LL,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
606,P,MTK,G2,SMTA,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
607,L,MTK,G3,SD,PDG,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
608,P,MTK,G3,SMTA,PDG,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
609,P,BIO,G2,SD,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
610,L,BIO,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
611,P,BIO,G2,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_M
612,P,BIO,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
613,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
614,P,BIO,G3,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
615,P,BIO,G3,LL,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
616,P,BIO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
617,P,BIO,G3,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_M
618,L,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_M
619,P,BIO,G2,SD,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
620,P,BIO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
621,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
622,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
623,P,BIO,G3,SMTA,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
624,P,BIO,G3,SMP,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
625,L,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
626,L,BIO,G2,SD,BPN,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
627,P,BIO,G1,SD,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
628,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
629,P,BIO,G3,SMTA,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
630,P,BIO,G3,LL,PS,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
631,L,BIO,G4,SRJN,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
632,P,BIO,G1,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
633,P,BIO,G2,SD,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
634,P,BIO,G1,SMTA,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
635,L,BIO,G1,LL,BPN,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_K,IPK_M
636,P,BIO,G2,SMP,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
637,P,BIO,G2,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
638,P,BIO,G2,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
639,P,BIO,G3,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
640,P,BIO,G3,SRJN,GRD,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,IPK_SM
641,L,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
642,P,BIO,G3,SD,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
643,P,BIO,G2,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
644,P,BIO,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
645,L,BIO,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_M
646,L,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
647,L,BIO,G2,SMTA,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
648,P,BIO,G2,SMP,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
649,L,BIO,G1,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
650,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
651,P,BIO,G1,SMTA,BPN,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
652,P,BIO,G1,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
653,P,BIO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
654,P,BIO,G2,SMP,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
655,P,BIO,G2,SMTA,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
656,L,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
657,P,BIO,G1,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
658,P,BIO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
659,P,BIO,G3,SD,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
660,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
661,L,BIO,G4,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
662,L,BIO,G3,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
663,P,BIO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
664,P,BIO,G2,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
665,P,BIO,G3,SD,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
666,L,BIO,G1,LL,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
667,P,BIO,G3,SRJN,GRD,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
668,P,BIO,G3,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
669,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
670,P,BIO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
671,L,BIO,G2,SMTA,PDG,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
672,P,BIO,G3,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
673,P,BIO,G2,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
674,P,BIO,G3,SRJN,PNS,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
675,P,BIO,G2,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
676,L,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
677,P,BIO,G2,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
678,P,BIO,G2,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
679,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
680,P,BIO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
681,L,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
682,P,BIO,G2,SD,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
683,P,BIO,G3,SD,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
684,P,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
685,P,BIO,G2,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
686,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
687,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
688,P,BIO,G1,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
