,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
465,L,EKO,G2,SMP,LL,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
466,L,EKO,G4,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
467,L,EKO,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
468,P,EKO,G3,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
469,P,EKO,G2,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
470,P,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
471,L,EKO,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
472,P,EKO,G4,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
473,P,EKO,G2,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
474,P,EKO,G1,SMP,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
475,L,EKO,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
476,L,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
477,P,EKO,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
478,L,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
479,L,EKO,G5,SRJN,PDG,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
480,P,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
481,L,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
482,P,EKO,G1,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
483,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
484,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
485,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
486,L,EKO,G4,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
487,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
488,P,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
489,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
490,L,EKO,G4,SMP,PDG,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
491,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
492,P,EKO,G1,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
493,P,EKO,G2,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_K,LLW
494,L,EKO,G5,SRJN,LL,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,LLW
495,P,EKO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
496,P,EKO,G3,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
497,L,EKO,G3,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
498,P,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
499,P,EKO,G2,SRJN,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
500,L,EKO,G3,SMTA,LL,ABRI,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
501,P,EKO,G2,SMP,BPN,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
502,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
503,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
504,L,EKO,G3,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
505,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
506,L,EKO,G7,SRJN,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
507,L,EKO,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
508,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
509,P,EKO,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
510,P,EKO,G2,SRJN,PSN,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
511,P,EKO,G5,SRJN,GRD,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
512,L,EKO,G6,SMP,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
513,P,EKO,G3,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
514,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
515,P,EKO,G5,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
516,P,EKO,G3,SMTA,PSN,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
517,P,EKO,G2,SMTA,BPN,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
518,P,EKO,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
519,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
520,L,EKO,G3,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
521,L,EKO,G7,SRJN,LL,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
522,L,EKO,G3,SRJN,LL,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_K,LLW
523,L,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
524,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
525,P,EKO,G2,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
526,L,EKO,G3,SMTA,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
527,P,EKO,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
528,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
529,L,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
530,P,EKO,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
531,P,EKO,G5,SRJN,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
532,L,EKO,G5,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
533,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
534,P,EKO,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
535,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
536,L,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
537,L,EKO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
538,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
539,P,EKO,G5,SRJN,ABRI,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
540,L,EKO,G4,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
541,L,EKO,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
542,L,EKO,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
543,P,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
544,L,EKO,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
545,P,EKO,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
546,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
547,P,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
548,P,EKO,G1,LL,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
549,L,EKO,G2,SD,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
550,L,EKO,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
551,P,EKO,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
552,L,EKO,G1,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
553,P,EKO,G4,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
554,L,EKO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
555,P,EKO,G4,SRJN,PNS,PNS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,LTW
556,P,EKO,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
557,P,EKO,G4,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
558,L,EKO,G4,SRJN,LL,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
559,L,EKO,G2,SRJN,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
560,P,EKO,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
561,P,EKO,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
562,P,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
563,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
564,P,EKO,G3,SMP,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
565,P,EKO,G3,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
566,P,EKO,G5,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
567,L,EKO,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
568,L,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
569,P,EKO,G4,SMTA,PS,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
570,L,EKO,G7,SRJN,PDG,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
571,P,EKO,G6,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
572,L,EKO,G5,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
573,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
574,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
575,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
576,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
577,L,EKO,G4,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
578,P,EKO,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
579,L,EKO,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
580,L,EKO,G2,SD,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
581,L,EKO,G2,SMP,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
582,P,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
583,L,EKO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
584,P,EKO,G3,SMTA,PDG,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
585,P,EKO,G4,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
586,L,EKO,G4,SMTA,PDG,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
587,P,EKO,G6,SRJN,PS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
588,L,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
589,L,EKO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
590,P,EKO,G3,SMTA,PDG,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
591,P,EKO,G3,LL,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
592,P,EKO,G3,SMTA,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
593,P,EKO,G3,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
594,P,EKO,G4,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
595,P,EKO,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
596,L,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
597,L,EKO,G2,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
598,L,EKO,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
599,L,EKO,G4,SD,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
600,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
601,P,EKO,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
602,P,EKO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
603,L,EKO,G6,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
604,L,EKO,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
605,P,EKO,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
606,L,EKO,G2,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
607,L,EKO,G6,SRJN,GRD,GRD,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LLW
608,L,EKO,G4,SMTA,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
609,P,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
610,L,EKO,G4,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
611,L,EKO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
612,L,EKO,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
613,P,EKO,G4,SRJN,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
614,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
615,L,EKO,G6,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
616,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
617,L,EKO,G4,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
618,L,EKO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
619,P,EKO,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
620,P,EKO,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
621,L,EKO,G6,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
622,L,EKO,G2,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
623,P,EKO,G6,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,LLW
624,L,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
625,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
626,L,EKO,G7,SRJN,GRD,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
627,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
628,P,EKO,G4,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
629,P,EKO,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
630,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
631,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
632,P,EKO,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
633,L,EKO,G3,SRJN,GRD,PSN,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
634,L,EKO,G4,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
635,P,EKO,G4,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
636,L,EKO,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
637,L,EKO,G2,SRJN,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_C,LLW
638,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
639,P,EKO,G3,SMTA,GRD,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
640,P,EKO,G7,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
641,L,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
642,P,EKO,G4,SRJN,LL,LL,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
643,P,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
644,P,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
645,P,EKO,G6,SRJN,LL,PS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LC
646,P,EKO,G3,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
647,L,EKO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
648,P,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
649,L,EKO,G2,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
650,P,EKO,G2,SMTA,PDG,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LC
651,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
652,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
653,P,EKO,G7,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
654,P,EKO,G1,LL,BPN,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
655,L,EKO,G2,SRJN,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
656,L,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
657,P,EKO,G2,SD,PDG,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
658,P,EKO,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
659,L,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
660,L,EKO,G3,SMP,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
661,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
662,P,EKO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
663,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
664,P,EKO,G4,SMTA,PDG,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
665,P,EKO,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
666,P,EKO,G2,LL,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
667,P,EKO,G7,SRJN,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
668,P,EKO,G2,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
669,P,EKO,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
670,P,EKO,G3,SD,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
671,P,EKO,G3,SMTA,GRD,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
672,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
673,L,EKO,G3,SRJN,LL,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
674,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
675,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
676,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
677,P,EKO,G2,SD,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
678,P,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
679,P,EKO,G4,SRJN,GRD,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
680,P,EKO,G2,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
681,P,EKO,G3,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
682,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
683,L,EKO,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
684,P,EKO,G2,LL,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
685,P,EKO,G4,SRJN,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
686,P,EKO,G3,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
687,P,EKO,G2,LL,PDG,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
688,L,EKO,G7,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
689,L,EKO,G4,SRJN,GRD,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,LLW
690,L,EKO,G4,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
691,P,EKO,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
692,P,EKO,G4,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
693,P,EKO,G2,SRJN,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
694,P,EKO,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
695,P,EKO,G3,SD,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
696,P,EKO,G4,LL,PNS,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
697,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
698,P,EKO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LC
699,L,KOM,G3,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
