,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
479,P,MTK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
480,L,MTK,G3,SMP,BPN,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
481,P,MTK,G3,SD,PDG,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
482,P,MTK,G3,SMP,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
483,P,MTK,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
484,L,MTK,G4,LL,PS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
485,P,MTK,G2,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
486,P,MTK,G2,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
487,P,MTK,G2,SMTA,LL,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
488,P,MTK,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
489,L,MTK,G4,SD,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
490,L,MTK,G4,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
491,P,MTK,G4,SMTA,BPN,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
492,P,MTK,G3,SMTA,PNS,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
493,L,MTK,G4,SRJN,PNS,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
494,L,MTK,G1,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
495,P,MTK,G7,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
496,P,MTK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
497,P,MTK,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
498,P,MTK,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
499,P,MTK,G2,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
500,P,MTK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
501,P,MTK,G6,SMTA,LL,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
502,P,MTK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
503,P,MTK,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
504,P,MTK,G3,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
505,P,MTK,G3,SMP,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
506,P,MTK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
507,L,MTK,G3,SMP,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
508,P,MTK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
509,P,MTK,G3,SMTA,PDG,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
510,P,MTK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
511,P,MTK,G5,SRJN,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
512,P,MTK,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
513,P,MTK,G3,LL,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
514,P,MTK,G1,SD,BPN,BPN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LLW
515,P,MTK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
516,P,MTK,G1,SMP,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LC
517,L,MTK,G3,SRJN,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
518,L,MTK,G3,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
519,P,MTK,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
520,P,MTK,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
521,P,MTK,G3,SMTA,PNS,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
522,L,MTK,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
523,P,MTK,G2,LL,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
524,P,MTK,G1,LL,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
525,L,MTK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
526,P,MTK,G4,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
527,P,MTK,G2,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
528,P,MTK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
529,P,MTK,G4,SRJN,GRD,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
530,L,MTK,G2,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
531,P,MTK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
532,P,MTK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
533,P,MTK,G5,SRJN,PS,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
534,P,MTK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
535,P,MTK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
536,P,MTK,G4,SMP,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
537,P,MTK,G3,LL,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
538,L,MTK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
539,P,MTK,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
540,L,MTK,G3,SMTA,PSN,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
541,P,MTK,G3,SRJN,PDG,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
542,P,MTK,G2,SMTA,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
543,L,MTK,G2,LL,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
544,L,MTK,G4,SRJN,GRD,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
545,L,MTK,G2,SMP,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
546,P,MTK,G4,LL,LL,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
547,P,MTK,G3,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
548,P,MTK,G2,SD,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
549,L,MTK,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
550,P,MTK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
551,P,MTK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
552,P,MTK,G6,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
553,P,MTK,G7,SRJN,GRD,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
554,P,MTK,G2,SMTA,PSN,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
555,P,MTK,G2,SMP,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
556,P,MTK,G2,LL,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
557,L,MTK,G2,SRJN,PSN,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
558,L,MTK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
559,P,MTK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
560,P,MTK,G2,SMP,LL,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
561,P,MTK,G2,SD,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
562,P,MTK,G3,SD,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
563,P,MTK,G2,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
564,P,MTK,G4,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
565,L,MTK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
566,P,MTK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
567,P,MTK,G4,SRJN,PSN,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
568,P,MTK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
569,P,MTK,G2,SMTA,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
570,P,MTK,G1,LL,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
571,L,MTK,G4,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
572,L,MTK,G5,SRJN,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
573,P,MTK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
574,L,MTK,G2,SD,PS,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
575,P,MTK,G4,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
576,L,MTK,G3,SRJN,PNS,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
577,P,MTK,G6,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LLW
578,P,MTK,G5,SMTA,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
579,P,MTK,G3,SRJN,PDG,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
580,P,MTK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
581,P,MTK,G2,SMP,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
582,P,MTK,G2,LL,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
583,P,MTK,G2,LL,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
584,P,MTK,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
585,P,MTK,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
586,P,MTK,G7,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
587,P,MTK,G3,SMP,LL,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
588,P,MTK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
589,P,MTK,G2,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
590,P,MTK,G2,SMP,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
591,L,MTK,G7,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
592,L,MTK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
593,P,MTK,G3,SRJN,GRD,ABRI,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
594,P,MTK,G5,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
595,P,MTK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
596,P,MTK,G3,SD,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
597,P,MTK,G3,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
598,P,MTK,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
599,P,MTK,G3,SMTA,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
600,L,MTK,G1,SRJN,LL,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
601,P,MTK,G2,SMTA,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
602,P,MTK,G4,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
603,P,MTK,G6,SMP,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
604,P,MTK,G3,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
605,P,MTK,G4,SRJN,PNS,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
606,P,MTK,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
607,P,MTK,G4,SMTA,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
608,P,MTK,G2,SMTA,BPN,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
609,L,MTK,G2,LL,LL,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
610,P,MTK,G2,SMTA,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
611,L,MTK,G3,SD,PDG,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
612,P,MTK,G3,SMTA,PDG,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
613,P,MTK,G4,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
614,P,BIO,G2,SD,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
615,L,BIO,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
616,P,BIO,G2,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
617,P,BIO,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
618,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
619,P,BIO,G3,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
620,P,BIO,G3,LL,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
621,P,BIO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
622,P,BIO,G3,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
623,P,BIO,G2,SD,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
624,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,LLW
625,P,BIO,G4,SMP,LL,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
626,L,BIO,G2,SD,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
627,P,BIO,G3,SMP,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
628,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
629,P,BIO,G3,SMTA,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
630,P,BIO,G3,SMP,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
631,L,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
632,L,BIO,G2,SD,BPN,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
633,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
634,P,BIO,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
635,L,BIO,G1,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_SB,LLW
636,P,BIO,G3,LL,PS,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
637,L,BIO,G4,SRJN,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
638,P,BIO,G1,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
639,P,BIO,G2,SMTA,LL,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
640,P,BIO,G2,SD,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
641,P,BIO,G2,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
642,L,BIO,G2,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
643,P,BIO,G1,SMTA,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
644,L,BIO,G2,SMP,LL,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
645,P,BIO,G2,SMP,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
646,P,BIO,G2,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
647,P,BIO,G2,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
648,P,BIO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
649,P,BIO,G3,SRJN,GRD,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,LTW
650,L,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
651,P,BIO,G3,SD,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
652,P,BIO,G2,SD,PDG,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
653,P,BIO,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
654,L,BIO,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
655,L,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
656,L,BIO,G2,SMTA,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
657,P,BIO,G2,SMP,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
658,L,BIO,G3,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
659,L,BIO,G1,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
660,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
661,P,BIO,G4,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
662,P,BIO,G3,SRJN,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
663,P,BIO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
664,P,BIO,G2,SMP,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
665,P,BIO,G2,SMTA,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
666,L,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
667,P,BIO,G1,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
668,P,BIO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
669,P,BIO,G3,SD,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
670,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
671,L,BIO,G3,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
672,P,BIO,G2,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
673,P,BIO,G3,SD,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
674,L,BIO,G1,LL,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
675,P,BIO,G3,SRJN,GRD,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
676,P,BIO,G3,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
677,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
678,P,BIO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
679,L,BIO,G2,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
680,L,BIO,G2,SMTA,PDG,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
681,P,BIO,G3,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
682,P,BIO,G2,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
683,P,BIO,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
684,P,BIO,G3,SRJN,PNS,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
685,P,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
686,P,BIO,G2,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
687,P,BIO,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
688,L,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
689,P,BIO,G2,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
690,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
691,P,BIO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LC
692,L,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
693,P,BIO,G2,SD,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LC
694,P,BIO,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
695,P,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
696,P,BIO,G2,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
697,P,BIO,G2,SMTA,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LC
698,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LC
699,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
700,L,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
701,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
702,P,BIO,G1,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
703,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
704,P,BIO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
705,P,BIO,G1,SD,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
706,P,BIO,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
707,P,BIO,G2,SD,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
708,P,BIO,G3,SRJN,PS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
709,L,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
710,P,BIO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
711,P,BIO,G1,SD,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
712,P,BIO,G1,SRJN,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
713,P,BIO,G3,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
714,L,BIO,G1,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
715,P,BIO,G2,SMP,BPN,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
716,L,BIO,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
717,P,BIO,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
718,P,BIO,G3,SMTA,PS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
719,P,BIO,G1,SD,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
720,P,BIO,G3,SMTA,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
721,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
722,L,BIO,G2,SRJN,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
723,P,BIO,G2,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
724,P,BIO,G2,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
