,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
703,P,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
704,P,BIO,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
705,P,BIO,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LC
706,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
707,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
708,L,BIO,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
709,P,BIO,G3,SMP,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
710,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
711,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
712,P,BIO,G1,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
713,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
714,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
715,P,BIO,G1,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
716,P,BIO,G2,SMP,PS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
717,P,BIO,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
718,L,BIO,G2,SMTA,BPN,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
719,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
720,P,BIO,G3,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
721,L,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
722,P,BIO,G4,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
723,L,BIO,G4,SRJN,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
724,P,BIO,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
725,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
726,P,BIO,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
727,L,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
728,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
729,P,BIO,G2,SMP,BPN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
730,L,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
731,P,BIO,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
732,L,BIO,G3,SMTA,PNS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
733,L,BIO,G2,SRJN,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
734,P,BIO,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
735,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
736,P,BIO,G2,SMTA,PS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
737,P,BIO,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LC
738,P,BIO,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
739,P,BIO,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
740,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
741,P,BIO,G3,SMTA,PS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
742,P,BIO,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
743,P,BIO,G3,SMP,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
744,L,BIO,G3,SRJN,PDG,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
745,L,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
746,P,BIO,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
747,P,BIO,G2,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LTW
748,P,BIO,G2,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LC
749,P,BIO,G1,SRJN,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
750,L,BIO,G4,SRJN,GRD,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
751,P,BIO,G3,SRJN,GRD,GRD,SKS1_C,SKS2_B,IPS1_M,IPS2_KM,LLW_1
752,P,BIO,G2,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
753,P,BIO,G3,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
754,P,BIO,G4,SRJN,PS,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
755,P,BIO,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_1
756,P,BIO,G3,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
757,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
758,P,BIO,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
759,P,BIO,G3,SMTA,PNS,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
760,L,BIO,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
761,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LC
762,P,BIO,G2,SRJN,PDG,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,LTW
763,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
764,L,BIO,G3,SMTA,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
765,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
766,P,BIO,G1,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
767,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
768,P,BIO,G4,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
769,P,BIO,G2,SD,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
770,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
771,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
772,P,BIO,G4,SMTA,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
773,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
774,L,BIO,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
775,P,BIO,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
776,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
777,P,BIO,G2,SMTA,PS,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
778,P,BIO,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
779,P,BIO,G4,SMTA,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LC
780,P,BIO,G3,LL,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
781,P,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
782,P,BIO,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
783,P,BIO,G2,SD,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
784,P,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
785,P,BIO,G2,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
786,P,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
787,P,BIO,G4,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
788,P,BIO,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
789,P,BIO,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
790,L,BIO,G4,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
791,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
792,P,BIO,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
793,P,BIO,G2,LL,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
794,L,BIO,G1,SMTA,PS,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
795,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
796,P,BIO,G3,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
797,P,BIO,G3,LL,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
798,P,BIO,G4,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
799,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
800,L,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
801,P,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
802,P,BIO,G3,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
803,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
804,L,BIO,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
805,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
806,L,BIO,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
807,P,BIO,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
808,P,BIO,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
809,L,BIO,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
810,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
811,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
812,P,BIO,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
813,P,BIO,G4,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
814,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
815,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
816,P,BIO,G4,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
817,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
818,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
819,P,BIO,G2,SD,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
820,L,BIO,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
821,P,BIO,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
822,P,BIO,G3,SMTA,PS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
823,P,BIO,G2,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
824,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
825,P,BIO,G2,SMTA,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
826,P,BIO,G3,SRJN,PNS,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
827,L,BIO,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
828,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
829,P,BIO,G2,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
830,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
831,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
832,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
833,P,BIO,G5,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
834,P,BIO,G5,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_2
835,L,BIO,G3,SMTA,BPN,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
836,P,BIO,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
837,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
838,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
839,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
840,P,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
841,P,BIO,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
842,P,BIO,G1,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
843,P,BIO,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
844,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
845,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
846,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
847,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
848,P,BIO,G4,SMTA,PNS,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
849,P,BIO,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
850,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
851,P,BIO,G3,SRJN,PDG,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
852,P,BIO,G6,SMP,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
853,P,BIO,G2,SD,PDG,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
854,P,BIO,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
855,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
856,L,BIO,G4,SRJN,BPN,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
857,P,BIO,G2,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
858,P,BIO,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
859,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
860,P,BIO,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
861,P,BIO,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
862,L,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
863,L,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
864,L,BIO,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
865,P,BIO,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_M,LLW_1
866,P,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
867,L,BIO,G4,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
868,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
869,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
870,P,BIO,G2,SMTA,PDG,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
871,P,BIO,G3,SMP,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
872,P,BIO,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
873,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
874,P,BIO,G3,LL,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
875,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
876,L,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
877,P,BIO,G4,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
878,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,LLW_1
879,L,BIO,G1,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
880,P,BIO,G2,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
881,P,BIO,G6,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
882,P,BIO,G3,SRJN,PS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
883,P,BIO,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
884,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_CUM,LLW_1
885,P,BIO,G2,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,LTW
886,P,BIO,G3,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
887,P,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
888,L,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
889,L,BIO,G3,SRJN,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
890,P,BIO,G2,SD,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
891,L,BIO,G3,SRJN,GRD,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
892,P,BIO,G5,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
893,P,BIO,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
894,P,BIO,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
895,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
896,L,BIO,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
897,P,BIO,G5,SRJN,PS,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
898,P,BIO,G6,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
899,P,BIO,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
900,L,BIO,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
901,P,BIO,G2,SD,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
902,L,BIO,G1,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
903,P,BIO,G7,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
904,P,BIO,G3,SRJN,PDG,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
905,P,BIO,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
906,P,BIO,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
907,L,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
908,P,BIO,G3,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
909,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
910,P,BIO,G7,SRJN,LL,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,LLW_1
911,P,BIO,G6,SMTA,GRD,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
912,P,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
913,L,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
914,L,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
915,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
916,P,BIO,G4,SRJN,PNS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
917,P,BIO,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
918,P,BIO,G4,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
919,P,BIO,G1,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
920,P,BIO,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
921,P,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
922,P,BIO,G4,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
923,L,BIO,G2,SRJN,PDG,BPN,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LTW
924,P,BIO,G2,LL,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
925,P,BIO,G3,SMP,PS,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
926,P,BIO,G4,SMP,PDG,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
927,L,BIO,G3,SMTA,PDG,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
928,L,BIO,G3,SMTA,LL,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LLW_1
929,P,BIO,G4,SRJN,GRD,BPN,SKS1_SB,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
930,P,BIO,G4,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
931,P,BIO,G2,SMP,BPN,BPN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
932,P,BIO,G3,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
933,L,BIO,G2,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LLW_1
934,P,BIO,G3,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
935,P,BIO,G4,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
936,L,BIO,G3,SMTA,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_1
937,P,BIO,G3,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
938,P,BIO,G3,SMP,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
939,P,BIO,G2,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
940,P,BIO,G4,SRJN,PS,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
941,L,BIO,G3,SMTA,PS,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
942,P,BIO,G4,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LTW
