,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
439,L,EKO,G2,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
440,L,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
441,P,EKO,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
442,L,EKO,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
443,P,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
444,P,EKO,G3,SMTA,PDG,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
445,L,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
446,L,EKO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
447,L,EKO,G5,SRJN,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
448,L,EKO,G4,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
449,L,EKO,G5,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
450,P,EKO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
451,P,EKO,G2,SMTA,PS,LL,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
452,L,EKO,G4,SRJN,PNS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
453,L,EKO,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
454,P,EKO,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
455,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
456,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
457,P,EKO,G2,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
458,P,EKO,G2,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
459,L,EKO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
460,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
461,L,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
462,P,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
463,L,EKO,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
464,L,EKO,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
465,L,EKO,G2,SMP,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
466,L,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
467,L,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
468,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
469,L,EKO,G2,SMP,LL,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
470,L,EKO,G4,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
471,L,EKO,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
472,P,EKO,G3,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
473,P,EKO,G2,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
474,P,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
475,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
476,P,EKO,G4,SD,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
477,P,EKO,G4,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
478,P,EKO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
479,P,EKO,G1,SMP,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
480,L,EKO,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
481,L,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_CUM
482,P,EKO,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
483,L,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
484,L,EKO,G5,SRJN,PDG,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
485,P,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
486,L,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
487,P,EKO,G1,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
488,P,EKO,G2,SMP,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
489,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
490,L,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
491,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
492,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
493,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
494,L,EKO,G4,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
495,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
496,P,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
497,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
498,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
499,L,EKO,G4,SMP,PDG,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
500,P,EKO,G1,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
501,L,EKO,G5,SRJN,LL,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
502,P,EKO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
503,L,EKO,G4,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
504,P,EKO,G3,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
505,P,EKO,G2,SD,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
506,L,EKO,G3,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
507,L,EKO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
508,P,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
509,P,EKO,G5,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
510,P,EKO,G2,SRJN,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
511,L,EKO,G3,SMTA,LL,ABRI,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
512,P,EKO,G2,SMP,BPN,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
513,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
514,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
515,L,EKO,G3,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
516,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
517,L,EKO,G7,SRJN,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
518,L,EKO,G3,SMTA,LL,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
519,L,EKO,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
520,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
521,P,EKO,G5,SRJN,GRD,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
522,P,EKO,G3,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
523,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
524,P,EKO,G5,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
525,P,EKO,G2,SMTA,BPN,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
526,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
527,P,EKO,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
528,L,EKO,G3,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
529,L,EKO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
530,L,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
531,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
532,P,EKO,G2,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
533,P,EKO,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
534,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
535,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
536,L,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
537,P,EKO,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
538,P,EKO,G5,SRJN,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
539,L,EKO,G5,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
540,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
541,P,EKO,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
542,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
543,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
544,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
545,L,EKO,G5,SRJN,GRD,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
546,L,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
547,L,EKO,G4,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
548,L,EKO,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
549,L,EKO,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
550,P,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
551,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
552,P,EKO,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
553,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
554,P,EKO,G1,LL,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
555,L,EKO,G2,SD,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
556,L,EKO,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
557,P,EKO,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
558,L,EKO,G1,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
559,P,EKO,G4,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
560,L,EKO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
561,L,EKO,G3,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
562,P,EKO,G4,SRJN,PNS,PNS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
563,P,EKO,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
564,P,EKO,G4,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
565,L,EKO,G4,SRJN,LL,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
566,L,EKO,G2,SRJN,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
567,P,EKO,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
568,P,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
569,P,EKO,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
570,P,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
571,P,EKO,G3,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
572,P,EKO,G5,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
573,L,EKO,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
574,L,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
575,P,EKO,G4,SMTA,PS,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
576,L,EKO,G7,SMTA,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
577,P,EKO,G6,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
578,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
579,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
580,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
581,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
582,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
583,L,EKO,G4,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
584,L,EKO,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
585,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
586,L,EKO,G2,SD,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
587,L,EKO,G2,SMP,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
588,L,EKO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
589,P,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
590,L,EKO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
591,L,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_M
592,P,EKO,G3,SMTA,PDG,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
593,L,EKO,G3,SMTA,PS,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
594,P,EKO,G4,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
595,L,EKO,G4,SMTA,PDG,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
596,P,EKO,G6,SRJN,PS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
597,L,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
598,L,EKO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
599,L,EKO,G6,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
600,P,EKO,G3,LL,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
601,P,EKO,G3,SMTA,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
602,P,EKO,G3,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
603,L,EKO,G7,LL,LL,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
604,P,EKO,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
605,P,EKO,G2,SD,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
606,L,EKO,G4,SD,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
607,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
608,P,EKO,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
609,L,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
610,P,EKO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
611,L,EKO,G6,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
612,L,EKO,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
613,P,EKO,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
614,L,EKO,G2,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
615,L,EKO,G6,SRJN,GRD,GRD,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
616,L,EKO,G4,SMTA,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
617,P,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
618,L,EKO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
619,L,EKO,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
620,P,EKO,G4,SRJN,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
621,L,EKO,G6,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
622,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
623,L,EKO,G4,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
624,L,EKO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
625,P,EKO,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
626,L,EKO,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
627,P,EKO,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
628,L,EKO,G2,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
629,P,EKO,G5,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
630,L,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
631,L,EKO,G7,SRJN,GRD,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
632,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
633,P,EKO,G4,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
634,P,EKO,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
635,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
636,P,EKO,G3,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
637,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
638,L,EKO,G3,SRJN,GRD,PSN,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
639,L,EKO,G4,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
640,L,EKO,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
641,L,EKO,G2,SRJN,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_C,IPK_SM
642,P,EKO,G7,SRJN,PS,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
643,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
644,P,EKO,G3,SMTA,GRD,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
645,P,EKO,G7,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
646,L,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
647,P,EKO,G5,LL,PSN,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
648,P,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
649,P,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
650,P,EKO,G6,SRJN,LL,PS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
651,P,EKO,G5,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
652,P,EKO,G3,SRJN,PNS,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
653,P,EKO,G3,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
654,L,EKO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
655,P,EKO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
656,P,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
657,L,EKO,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
658,P,EKO,G7,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
659,P,EKO,G1,LL,BPN,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
660,L,EKO,G2,SRJN,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
