,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
1165,P,HUK,G7,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1166,L,HUK,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1167,L,HUK,G7,SRJN,PS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1168,L,HUK,G3,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1169,L,HUK,G4,SRJN,PS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1170,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
1171,P,HUK,G3,SMP,LL,PSN,IPS1_KM,IPS2_M,SKS1_K,SKS2_B,LLW
1172,L,HUK,G7,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1173,P,HUK,G6,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1174,L,HUK,G4,SRJN,GRD,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1175,L,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1176,L,HUK,G5,SRJN,PNS,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1177,P,HUK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
1178,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1179,P,HUK,G3,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1180,P,HUK,G4,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1181,L,HUK,G4,SRJN,PS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1182,L,HUK,G3,SRJN,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1183,P,HUK,G2,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_C,LTW
1184,L,HUK,G3,SD,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1185,P,HUK,G2,SMTA,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1186,L,HUK,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1187,L,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1188,P,HUK,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1189,L,HUK,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1190,L,HUK,G6,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1191,L,HUK,G6,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,LLW
1192,P,HUK,G3,SRJN,GRD,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1193,L,HUK,G3,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
1194,P,HUK,G3,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1195,P,HUK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LTW
1196,L,HUK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1197,L,HUK,G1,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1198,L,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
1199,L,HUK,G3,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1200,P,HUK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
1201,P,HUK,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1202,L,HUK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1203,P,HUK,G7,SRJN,PDG,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1204,P,HUK,G3,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1205,P,HUK,G4,SD,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,LLW
1206,L,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1207,P,HUK,G7,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_K,LLW
1208,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1209,P,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1210,L,HUK,G4,SMTA,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_C,LLW
1211,L,HUK,G3,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1212,L,HUK,G3,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1213,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1214,P,HUK,G4,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1215,P,HUK,G1,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1216,L,HUK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1217,P,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1218,P,HUK,G4,SRJN,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
1219,L,HUK,G2,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1220,P,HUK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
1221,L,HUK,G4,SMTA,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1222,L,HUK,G5,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
1223,L,HUK,G4,SMTA,LL,PSN,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,LLW
1224,L,HUK,G4,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1225,P,HUK,G5,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1226,P,HUK,G3,SMTA,PDG,LL,IPS1_KM,IPS2_SM,SKS1_C,SKS2_B,LTW
1227,P,HUK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_C,SKS2_B,LLW
1228,L,HUK,G3,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1229,P,HUK,G4,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1230,P,HUK,G5,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1231,L,HUK,G6,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1232,P,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1233,L,HUK,G5,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1234,L,HUK,G4,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1235,L,HUK,G4,SRJN,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1236,P,HUK,G6,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1237,L,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1238,L,HUK,G5,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1239,L,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1240,L,HUK,G4,SRJN,LL,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1241,P,HUK,G6,SMTA,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1242,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_C,SKS2_C,LLW
1243,L,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1244,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1245,L,HUK,G6,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1246,L,HUK,G3,SMTA,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1247,L,HUK,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
1248,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1249,P,HUK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1250,L,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1251,L,HUK,G2,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
1252,L,HUK,G5,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1253,L,HUK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1254,L,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1255,P,HUK,G5,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1256,L,HUK,G3,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1257,P,HUK,G4,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
1258,L,HUK,G6,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1259,L,HUK,G4,SRJN,PS,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1260,P,HUK,G4,SRJN,PNS,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1261,P,HUK,G4,SMP,PDG,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1262,L,HUK,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
1263,P,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1264,L,HUK,G4,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1265,L,HUK,G3,SMTA,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
1266,P,HUK,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1267,P,HUK,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1268,L,HUK,G3,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1269,P,HUK,G3,SRJN,PS,LL,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
1270,L,HUK,G4,SRJN,PNS,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
1271,P,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1272,P,HUK,G1,SMTA,BPN,BPN,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1273,L,HUK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1274,L,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
1275,P,HUK,G3,SRJN,PS,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
1276,P,HUK,G5,SRJN,PSN,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1277,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1278,P,HUK,G3,SD,LL,PSN,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,LLW
1279,P,HUK,G1,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1280,L,HUK,G3,SD,BPN,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
1281,L,HUK,G7,SMP,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1282,L,HUK,G1,SMP,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1283,L,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1284,P,HUK,G5,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1285,L,HUK,G4,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1286,L,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1287,L,HUK,G3,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1288,P,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1289,P,HUK,G5,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LC
1290,P,HUK,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
1291,L,HUK,G3,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1292,L,HUK,G4,SRJN,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LLW
1293,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1294,L,HUK,G3,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
1295,L,HUK,G4,SMTA,PNS,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1296,L,HUK,G5,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1297,P,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1298,P,HUK,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1299,L,HUK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1300,P,HUK,G3,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1301,L,HUK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1302,L,HUK,G6,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1303,P,HUK,G4,SMTA,PNS,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
1304,P,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1305,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1306,P,HUK,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LTW
1307,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1308,L,HUK,G4,SMTA,PDG,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1309,P,HUK,G4,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1310,P,HUK,G1,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1311,L,HUK,G3,SMTA,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1312,P,HUK,G3,SMP,PS,PS,IPS1_CUM,IPS2_M,SKS1_B,SKS2_B,LLW
1313,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_K,LTW
1314,L,HUK,G3,SMP,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1315,L,HUK,G4,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1316,L,HUK,G2,SMP,LL,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
1317,P,HUK,G4,SMTA,PNS,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1318,P,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1319,P,HUK,G2,SRJN,PDG,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1320,L,HUK,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1321,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1322,L,HUK,G3,SMTA,PNS,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1323,L,HUK,G4,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1324,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1325,P,HUK,G4,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1326,P,HUK,G2,SRJN,GRD,BPN,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1327,P,HUK,G3,SRJN,PS,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1328,L,HUK,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LC
1329,P,HUK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1330,L,HUK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1331,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_C,LLW
1332,L,HUK,G6,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1333,L,HUK,G2,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1334,P,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1335,P,HUK,G3,SRJN,PS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LC
1336,L,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1337,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LC
1338,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1339,P,HUK,G3,SD,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1340,P,HUK,G3,SMTA,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
1341,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1342,L,HUK,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1343,P,HUK,G3,SMTA,PNS,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1344,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LC
1345,P,HUK,G7,SRJN,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LTW
1346,L,HUK,G4,SRJN,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1347,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1348,L,HUK,G3,SMTA,PDG,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1349,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
1350,P,HUK,G3,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
1351,P,HUK,G5,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1352,P,HUK,G3,SMP,LL,ABRI,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1353,L,HUK,G5,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1354,P,HUK,G5,SMTA,LL,LL,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1355,P,HUK,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1356,L,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1357,L,HUK,G3,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1358,P,HUK,G5,SMTA,PNS,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1359,P,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
1360,P,HUK,G4,SMTA,PDG,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
1361,P,HUK,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1362,L,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1363,L,HUK,G7,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1364,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1365,P,HUK,G4,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
1366,P,HUK,G4,SMTA,LL,LL,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
1367,P,HUK,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1368,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1369,L,HUK,G4,SMTA,ABRI,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1370,P,HUK,G4,SD,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1371,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1372,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1373,P,HUK,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1374,L,HUK,G3,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1375,L,HUK,G3,SRJN,PNS,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1376,L,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1377,P,HUK,G3,SMTA,LL,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LLW
1378,L,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LTW
1379,L,HUK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1380,L,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1381,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1382,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1383,P,HUK,G4,SMTA,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1384,P,HUK,G4,SRJN,LL,PSN,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,LTW
1385,P,HUK,G5,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,LLW
1386,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1387,P,HUK,G5,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1388,P,HUK,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1389,P,HUK,G2,SRJN,PNS,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1390,P,HUK,G3,SMTA,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
1391,L,HUK,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
1392,P,HUK,G3,SMTA,PDG,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1393,P,HUK,G4,SRJN,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1394,L,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1395,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1396,L,HUK,G5,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
1397,P,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1398,L,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1399,P,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1400,P,HUK,G3,SD,PDG,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1401,P,HUK,G3,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1402,P,HUK,G2,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
