,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
1203,P,AKU,G3,SRJN,GRD,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
860,L,AKU,G4,SMTA,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1946,L,EKO,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1899,P,EKO,G3,SRJN,PNS,GRD,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LLW
5637,P,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1986,L,EKO,G4,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
1001,L,AKU,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
2076,L,EKO,G1,SMP,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
741,P,AKU,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1171,P,AKU,G2,SD,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5794,P,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
2005,P,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
3268,P,KOM,G4,SMTA,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
5687,L,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
2138,L,EKO,G4,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
5443,L,HUK,G1,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
6164,P,HUK,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
6323,L,HUK,G4,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1032,P,AKU,G4,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
5623,P,HUK,G6,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
2245,P,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
664,L,AKU,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
825,L,AKU,G4,SMP,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
1061,L,AKU,G6,SRJN,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
1009,L,AKU,G6,SMTA,PDG,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1053,L,AKU,G4,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
805,P,AKU,G3,SMTA,LL,GRD,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_K,LLW
2107,L,EKO,G1,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
3202,P,KOM,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5371,L,HUK,G3,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1098,P,AKU,G3,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
3309,P,KOM,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
5598,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
6080,P,HUK,G4,SMTA,PS,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
5168,P,HUK,G2,SD,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,LLW
3264,L,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
1875,L,EKO,G3,SD,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,LLW
3355,P,KOM,G4,SRJN,PDG,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1974,P,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5625,L,HUK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
2162,P,EKO,G3,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
3228,P,KOM,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
788,L,AKU,G4,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
5439,L,HUK,G3,LL,PDG,LL,IPS1_SM,IPS2_M,SKS1_C,SKS2_SB,LTW
3092,P,KOM,G4,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
5833,L,HUK,G4,SMTA,LL,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
3410,P,KOM,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
2094,L,EKO,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
6126,P,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
5559,P,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1775,P,EKO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5514,L,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
5859,P,HUK,G2,SMTA,PNS,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
5410,P,HUK,G2,SMP,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1842,P,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1162,L,AKU,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5864,P,HUK,G4,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
6147,L,HUK,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5134,P,HUK,G4,SRJN,LL,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
3100,L,KOM,G2,SD,LL,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
3248,P,KOM,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
2226,P,EKO,G3,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
671,P,AKU,G3,SMTA,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
3084,P,KOM,G4,SRJN,GRD,ABRI,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
3163,P,KOM,G4,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
3143,P,KOM,G3,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5898,L,HUK,G3,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
5668,L,HUK,G4,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
5573,L,HUK,G2,SMTA,PS,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
5749,P,HUK,G4,SMTA,PDG,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1039,P,AKU,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1065,P,AKU,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
691,P,AKU,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LTW
2246,P,EKO,G6,SRJN,LL,PS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LC
2131,L,EKO,G5,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
3335,P,KOM,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5990,P,HUK,G5,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
3133,P,KOM,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5508,P,HUK,G2,SMTA,PNS,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
6353,P,HUK,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
3210,L,KOM,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5950,P,HUK,G3,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
3455,P,KOM,G3,SMP,LL,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
5478,P,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1003,P,AKU,G3,SMP,PS,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
3396,P,KOM,G3,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5853,P,HUK,G4,SMP,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
1843,P,EKO,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
3362,P,KOM,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
2031,P,EKO,G2,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
706,L,AKU,G4,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1963,P,EKO,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5839,P,HUK,G4,SRJN,PNS,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
5811,L,HUK,G7,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
3360,P,KOM,G4,SMTA,PNS,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
6340,P,HUK,G3,SRJN,PS,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6260,L,HUK,G7,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
6366,L,HUK,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
2306,P,EKO,G3,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5145,P,HUK,G1,SMP,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
3171,P,KOM,G3,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
5845,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
899,P,AKU,G4,SRJN,PS,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2159,L,EKO,G6,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
837,L,AKU,G4,SRJN,PSN,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
6143,P,HUK,G3,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5801,P,HUK,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
6317,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1841,P,EKO,G3,SMTA,GRD,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
2190,L,EKO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5892,L,HUK,G7,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
3461,L,KOM,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
5159,P,HUK,G7,SRJN,PS,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
3123,L,KOM,G3,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
999,P,AKU,G4,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
5486,P,HUK,G1,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
3353,L,KOM,G5,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
2191,L,EKO,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
2268,P,EKO,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2278,P,EKO,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5521,P,HUK,G2,SMTA,GRD,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
3433,L,KOM,G7,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
953,L,AKU,G4,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2305,P,EKO,G4,SRJN,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6019,L,HUK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
6014,P,HUK,G5,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
3290,P,KOM,G3,SRJN,PSN,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
6087,L,HUK,G3,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
5719,P,HUK,G2,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5596,P,HUK,G2,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
3085,P,KOM,G1,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
1942,L,EKO,G2,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
851,L,AKU,G7,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
2071,P,EKO,G2,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2103,P,EKO,G1,LL,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
934,L,AKU,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
882,P,AKU,G3,SMTA,GRD,LL,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
5156,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
3216,P,KOM,G4,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
2193,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
2251,P,EKO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
