,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
265,P,FISIKA,G2,SD,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LC
266,P,FISIKA,G3,SD,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
267,P,FISIKA,G3,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
268,P,FISIKA,G4,SRJN,PNS,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
269,L,FISIKA,G4,SRJN,PNS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,LLW
270,L,FISIKA,G5,SRJN,GRD,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
271,P,FISIKA,G2,SMP,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
272,L,FISIKA,G1,SMP,BPN,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
273,L,FISIKA,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
274,L,FISIKA,G3,SD,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
275,P,MTK,G2,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_C,LTW
276,P,MTK,G2,SMP,LL,PNS,IPS1_SM,IPS2_M,SKS1_C,SKS2_C,LTW
277,P,MTK,G2,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
278,P,MTK,G1,LL,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_C,LLW
279,L,MTK,G1,LL,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_C,LTW
280,P,MTK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
281,L,MTK,G2,SD,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_C,LLW
282,P,MTK,G2,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_C,LTW
283,P,MTK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_K,SKS2_K,LLW
284,P,MTK,G2,SMTA,LL,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_C,LLW
285,P,MTK,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LC
286,P,MTK,G3,SRJN,GRD,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_C,LLW
287,P,MTK,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_C,SKS2_C,LLW
288,L,MTK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_C,LTW
289,P,MTK,G3,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
290,P,MTK,G3,SMTA,PS,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_C,LLW
291,L,MTK,G3,SMTA,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_C,LTW
292,P,MTK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
293,P,MTK,G2,SRJN,GRD,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
294,L,MTK,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
295,P,MTK,G3,SMP,PS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LTW
296,P,MTK,G2,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LTW
297,P,MTK,G3,SMP,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_C,LTW
298,P,MTK,G2,SMTA,PDG,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_C,LLW
299,P,MTK,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
300,L,MTK,G1,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_C,LC
301,P,MTK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,LLW
302,P,MTK,G3,SMTA,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
303,P,MTK,G3,SMP,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_C,LLW
304,L,MTK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_K,SKS2_K,LLW
305,P,MTK,G3,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_C,LTW
306,L,MTK,G1,LL,PDG,BPN,IPS1_SM,IPS2_M,SKS1_C,SKS2_C,LTW
307,L,MTK,G2,LL,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_C,LTW
308,P,MTK,G2,SMP,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_C,LLW
309,L,MTK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
310,P,MTK,G1,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,LLW
311,P,MTK,G3,LL,PDG,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
312,P,MTK,G3,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
313,L,MTK,G3,SMP,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
314,P,MTK,G2,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
315,P,MTK,G1,SD,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
316,P,MTK,G2,LL,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
317,P,MTK,G3,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
318,P,MTK,G2,SD,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
319,P,MTK,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
320,P,MTK,G3,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
321,L,MTK,G3,LL,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
322,L,MTK,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
323,P,MTK,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
324,P,MTK,G2,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
325,L,MTK,G2,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
326,L,MTK,G4,SMTA,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
327,P,MTK,G2,LL,BPN,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
328,P,MTK,G3,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
329,P,MTK,G2,SD,BPN,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
330,L,MTK,G1,SMTA,PS,PS,IPS1_M,IPS2_M,SKS1_C,SKS2_B,LLW
331,P,MTK,G1,SMTA,LL,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
332,L,MTK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
333,P,MTK,G4,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
334,P,MTK,G1,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
335,L,MTK,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
336,P,MTK,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
337,P,MTK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LC
338,P,MTK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
339,L,MTK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
340,P,MTK,G2,SMP,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
341,L,MTK,G3,SMTA,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
342,P,MTK,G2,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
343,L,MTK,G2,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
344,L,MTK,G2,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
345,P,MTK,G1,SMTA,PDG,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
346,L,MTK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
347,P,MTK,G1,SD,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
348,P,MTK,G3,LL,PS,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
349,P,MTK,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
350,P,MTK,G1,SD,PDG,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
351,P,MTK,G2,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
352,L,MTK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
353,P,MTK,G2,SD,LL,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
354,L,MTK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
355,L,MTK,G2,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
356,P,MTK,G1,SMP,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
357,P,MTK,G3,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
358,P,MTK,G2,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
359,P,MTK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
360,P,MTK,G3,SMTA,GRD,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
361,P,MTK,G1,SMP,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
362,P,MTK,G1,SMTA,PDG,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
363,P,MTK,G3,SD,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
364,P,MTK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
365,P,MTK,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
366,P,MTK,G3,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
367,P,MTK,G3,SRJN,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
368,L,MTK,G7,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
369,P,MTK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
370,L,MTK,G4,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
371,P,MTK,G2,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
372,P,MTK,G3,LL,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
373,P,MTK,G1,LL,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
374,P,MTK,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
375,L,MTK,G2,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
376,P,MTK,G2,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
377,P,MTK,G2,SMP,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
378,P,MTK,G3,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
379,L,MTK,G1,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
380,L,MTK,G1,SD,BPN,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
381,P,MTK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
382,P,MTK,G4,SMTA,PS,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
383,L,MTK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
384,P,MTK,G3,SMP,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
385,P,MTK,G4,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
386,L,MTK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
387,P,MTK,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
388,P,MTK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
389,L,MTK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
390,P,MTK,G3,SMP,PDG,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
391,P,MTK,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
392,P,MTK,G3,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
393,P,MTK,G2,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
394,P,MTK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
395,P,MTK,G5,SRJN,PS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
396,P,MTK,G3,SD,BPN,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
397,P,MTK,G1,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
398,L,MTK,G1,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
399,L,MTK,G3,SMTA,LL,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
400,P,MTK,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
401,P,MTK,G2,SD,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
402,L,MTK,G3,SD,PDG,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
403,P,MTK,G2,SMP,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
404,P,MTK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
405,P,MTK,G2,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
406,L,MTK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
407,P,MTK,G3,SMTA,PS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
408,P,MTK,G3,SD,LL,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LTW
409,P,MTK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LTW
410,L,MTK,G2,SRJN,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
411,P,MTK,G5,SMTA,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
412,P,MTK,G1,SMTA,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
413,P,MTK,G2,LL,PDG,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
414,P,MTK,G2,SD,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
415,L,MTK,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
416,P,MTK,G2,SMP,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
417,L,MTK,G3,SMTA,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
418,P,MTK,G4,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
419,P,MTK,G2,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
420,P,MTK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
421,L,MTK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
422,P,MTK,G3,SRJN,PS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
423,P,MTK,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
424,L,MTK,G3,SMTA,PDG,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
425,L,MTK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
426,P,MTK,G3,SMTA,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
427,P,MTK,G4,SMTA,BPN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
428,P,MTK,G2,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
429,P,MTK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
430,P,MTK,G3,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
431,L,MTK,G2,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
432,P,MTK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
433,P,MTK,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
434,P,MTK,G4,SMTA,BPN,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
435,P,MTK,G2,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
436,P,MTK,G3,SRJN,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
437,P,MTK,G2,SMP,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
438,P,MTK,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
439,P,MTK,G3,SMTA,PS,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
440,P,MTK,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
441,L,MTK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
442,P,MTK,G5,SMTA,LL,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
443,L,MTK,G4,SMTA,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
444,P,MTK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
445,P,MTK,G4,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
446,P,MTK,G3,SMTA,PNS,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
447,P,MTK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
448,P,MTK,G5,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
449,L,MTK,G2,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
450,P,MTK,G3,SMP,PDG,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
451,P,MTK,G3,SMTA,LL,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LTW
